,trackName,artistName,numPlays,URI,valence,tempo,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness
1898,I Want It All,Arctic Monkeys,1,spotify:track:1j9rezdE3YeC7yktZXC1em,0.288,131.052,0.000637,0.499,185406,0.81,0.0748,5,0.0625,-5.579,0.0347
1899,Arabella,Arctic Monkeys,1,spotify:track:7nzsY8vlnKdvGOEE0rjAXZ,0.506,179.949,0.0202,0.579,207357,0.558,1.26E-06,2,0.212,-6.986,0.0895
1900,One For The Road,Arctic Monkeys,1,spotify:track:6wNUBZNWFxdUGof6vkaykE,0.842,180.048,0.212,0.415,206052,0.668,0.0615,0,0.27,-6.849,0.036
1901,R U Mine?,Arctic Monkeys,1,spotify:track:2AT8iROs4FQueDv2c8q2KE,0.619,97.094,0.00616,0.288,201726,0.758,0,6,0.303,-5.692,0.0371
1902,Do I Wanna Know?,Arctic Monkeys,1,spotify:track:5FVd6KXrgO9B3JPmC8OPst,0.405,85.03,0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,0.0323
1903,Lady Lie,Rainbow Kitten Surprise,1,spotify:track:50bmpfgcV29ouRVDfr5wOc,0.298,131.951,0.388,0.466,215427,0.302,0,9,0.262,-10.334,0.0509
1904,Rock Your Body,Justin Timberlake,1,spotify:track:1AWQoqb9bSvzTjaLralEkT,0.817,100.972,0.201,0.892,267267,0.714,0.000234,4,0.0521,-6.055,0.141
1905,MANGO (feat. Adeline),KAMAUU,1,spotify:track:2nv568S8XEZlpP359ZCI3j,0.877,83.002,0.336,0.668,245995,0.605,0.000206,2,0.115,-7.608,0.0454
1906,Merry Christmas Mr. Lawrence (Arr. Metcalfe),Ryuichi Sakamoto,1,spotify:track:6aHZQ2a2ZgBDLZsx1usftw,0.198,105.908,0.984,0.339,277148,0.0592,0.863,10,0.12,-17.647,0.0373
1907,Lancaster Nights,Charlie Burg,1,spotify:track:5Z2viSdADTyAyeTF0CqJFa,0.772,95.985,0.179,0.745,190470,0.387,0.00633,1,0.0736,-12.839,0.0327
1908,California,Charlotte Cardin,1,spotify:track:30qG3Y2GFpzOmRuaKdqpNS,0.293,92.03,0.0321,0.677,208760,0.557,4.37E-06,4,0.186,-6.118,0.0365
1909,Hide Away,Oceanator,1,spotify:track:5y6gdl5mD30bIBruKrqYC2,0.511,95.147,0.0774,0.542,371080,0.824,0.0004,7,0.137,-6.515,0.0422
1910,January 21st,Oceanator,1,spotify:track:5h0oHO8Ip7LNKqPvuaejF7,0.347,179.987,0.0185,0.486,190253,0.556,0.0101,4,0.156,-7.344,0.0289
1911,The Sky is Falling,Oceanator,1,spotify:track:5sW0aaZi6iSu3H10XY0IZ0,0.202,208.142,0.00506,0.299,347320,0.425,0.00857,2,0.102,-8.45,0.0336
1912,Walk With You,Oceanator,1,spotify:track:7qM9Emq2mvfC8j1cTa44DM,0.777,120.896,0.181,0.568,260720,0.46,0.0172,6,0.118,-9.485,0.028
1913,Theme Music for a Dream,RIOPY,1,spotify:track:1k3ZB5BjdvFTsryiCjbVkd,0.203,80.019,0.944,0.42,209293,0.09,0.912,6,0.111,-23.951,0.0416
1914,Blue Kingdom,RIOPY,1,spotify:track:2fOTFc5CB3HtlPdhVoACim,0.173,159.981,0.994,0.408,298667,0.121,0.901,1,0.137,-28.284,0.0476
1915,New World,RIOPY,1,spotify:track:7yB0uTtiY9jrTMzWpbnn1r,0.205,80.092,0.937,0.467,227467,0.201,0.899,8,0.12,-22.06,0.033
1916,It Will Come Back,Hozier,1,spotify:track:13CyXxYgWD9N5KwWqRYU1U,0.154,86.424,0.379,0.501,277653,0.446,4.83E-06,0,0.159,-7.7,0.0338
1917,"Peer Gynt Suite No. 1, Op. 46: Morning Mood - Arr. for Piano",Edvard Grieg,1,spotify:track:70nfm7IEXnFdxLtvxdXnZq,0.0719,67.711,0.991,0.31,233107,0.0532,0.913,4,0.0917,-26.802,0.0401
1918,Go Slowly,Jodi,1,spotify:track:0B4s4bG6fMnBEhk3ZUsRV2,0.223,143.702,0.889,0.611,280384,0.193,0.0674,7,0.114,-13.861,0.0359
1919,Remember,Jodi,1,spotify:track:5exdQ4Lu6Y4Lq8y7tYFO3m,0.424,174.959,0.271,0.432,195717,0.292,0.739,4,0.194,-11.709,0.0562
1920,DONE DONE DONE,Jeff Rosenstock,1,spotify:track:14o4r82uqelZIGYS299xfe,0.356,127.186,0.0102,0.594,280520,0.63,0.13,2,0.22,-6.546,0.0481
1921,ACAB,Jeff Rosenstock,1,spotify:track:5uHDMed4M0qXRjGJi1ttDS,0.369,79.365,0.324,0.389,257416,0.305,1.29E-05,7,0.119,-8.851,0.024
1922,COLLAPSE!,Jeff Rosenstock,1,spotify:track:5FaNpRgRRjjOYg7zwSIjaO,0.58,79.507,0.00847,0.763,280456,0.578,0.00194,3,0.0732,-7.874,0.0539
1923,DEPT OF FINANCE,Jeff Rosenstock,1,spotify:track:7EMbSxGLldv5Bt5YcwRFth,0.457,129.235,0.286,0.454,198118,0.275,0,7,0.474,-9.588,0.0357
1924,Starlight (Taylor's Version),Taylor Swift,1,spotify:track:7A2cNLRT0YJc1yjxHlKihs,0.605,126.014,0.00324,0.628,220413,0.685,0,4,0.18,-5.864,0.0358
1925,The Lucky One (Taylor's Version),Taylor Swift,1,spotify:track:4e5ayHsOLJNLTGfjau2mEw,0.538,117.889,0.066,0.686,240467,0.571,0,4,0.0608,-7.138,0.05
1926,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,1,spotify:track:73qMN9bXy7MSPwwGfH3wQr,0.232,130.059,0.622,0.601,284773,0.406,9.19E-05,7,0.133,-11.827,0.0275
1927,Holy Ground (Taylor's Version),Taylor Swift,1,spotify:track:7J4b3LVCIGO4CMBDFLPoP6,0.511,156.894,0.0288,0.622,202960,0.809,0.00218,9,0.109,-5.623,0.0638
1928,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Taylor Swift,1,spotify:track:0y6kdSRCVQhSsHSpWvTUm7,0.155,94.05,0.0399,0.502,299080,0.534,0,2,0.0977,-5.954,0.0278
1929,Stay Stay Stay (Taylor's Version),Taylor Swift,1,spotify:track:7eQj6r5PIdYKEIZjucBMcq,0.663,100.02,0.0848,0.693,205787,0.681,0,0,0.0768,-7.039,0.025
1930,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,1,spotify:track:5YqltLsjdqFtvqE7Nrysvs,0.716,172.014,0.0317,0.567,193147,0.686,1.86E-06,7,0.0732,-6.139,0.175
1931,I Almost Do (Taylor's Version),Taylor Swift,1,spotify:track:2r9CbjYgFhtAmcFv1cSquB,0.248,145.88,0.0167,0.511,244587,0.559,0,4,0.113,-6.587,0.0264
1932,All Too Well (Taylor's Version),Taylor Swift,1,spotify:track:3nsfB1vus2qaloUdcBZvDu,0.132,185.972,0.0171,0.44,329160,0.528,0.00203,0,0.234,-7.809,0.0317
1933,Treacherous (Taylor's Version),Taylor Swift,1,spotify:track:3S7HNKPakdwNEBFIVTL6dZ,0.299,109.984,0.0344,0.645,242720,0.593,0.000127,2,0.13,-6.506,0.0288
1934,Wildest Dreams (Taylor's Version),Taylor Swift,1,spotify:track:1Ov37jtRQ2YNAe8HzfczkL,0.498,140.061,0.0374,0.583,220433,0.67,0.0001,8,0.126,-7.289,0.0646
1935,Bridge and Love's Burning,Michael Giacchino,1,spotify:track:2XGCIInFfqseCXVRDN4QOG,0.0513,69.787,0.928,0.242,170520,0.0529,0.969,2,0.179,-23.756,0.0327
1936,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": 2. Adagio un poco mosso",Ludwig van Beethoven,1,spotify:track:7hEY0qCog0GXumS4f213ue,0.0658,146.141,0.962,0.227,124254,0.119,0.819,11,0.0705,-18.281,0.0425
1937,I Knew You Were Trouble (Taylor's Version),Taylor Swift,1,spotify:track:6AtZLIzUINvExIUy4QhdjP,0.767,154.008,0.0129,0.584,219760,0.557,0,6,0.0576,-6.371,0.0342
1938,Red (Taylor's Version),Taylor Swift,1,spotify:track:4OAuvHryIVv4kMDNSLuPt6,0.408,125.047,0.00108,0.516,223093,0.777,1.62E-06,1,0.0761,-4.908,0.0375
1939,Blank Space,Taylor Swift,1,spotify:track:1p80LdxRV74UKvL8gnD7ky,0.583,96.009,0.085,0.752,231827,0.678,1.64E-06,5,0.13,-5.421,0.0646
1940,coney island (feat. The National),Taylor Swift,1,spotify:track:1ofQwiozMPRwf5g9MIjaHx,0.304,107.873,0.826,0.529,275320,0.536,0.00082,8,0.141,-11.269,0.0627
1941,champagne problems,Taylor Swift,1,spotify:track:0sY6ZUTh4yoctD8VIXz339,0.32,171.319,0.92,0.462,244000,0.24,0,0,0.113,-12.077,0.0377
1942,Let's go to Hell,Tai Verdes,1,spotify:track:5wxLJCLMUhyi7iTOCyuQrl,0.921,127.953,0.129,0.789,152182,0.807,0,7,0.584,-5.175,0.034
1943,A Foggy Day,Ella Fitzgerald,1,spotify:track:13BAOu7oc99iPNC06ZpM0D,0.443,111.913,0.843,0.512,274200,0.183,0,5,0.132,-15.675,0.0722
1944,Brite Boy,Alex G,1,spotify:track:19DXGGcr5hb3kh8BQtz4cE,0.535,91.997,0.0937,0.454,150820,0.403,0.000592,11,0.168,-10.047,0.0353
1945,Поздно,Juriy Kukin,1,spotify:track:0PsshXpP10A7nDBpo9GlRs,0.694,174.01,0.726,0.621,75133,0.117,0,9,0.0944,-17.035,0.384
1946,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",Jodi Benson,1,spotify:track:2EgBDd9B3GiiHNEvrWP6He,0.336,137.927,0.893,0.36,193067,0.237,8.89E-05,5,0.294,-9.665,0.0376
1947,I'm On A Boat,The Lonely Island,1,spotify:track:3IQSYqnKsCTMLWn2xE3HFT,0.653,150.079,0.0465,0.623,156267,0.871,0,0,0.111,-2.403,0.239
1948,Sunday Candy,Donnie Trumpet & The Social Experiment,1,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,0.554,158.063,0.53,0.511,226014,0.596,0,0,0.0798,-6.56,0.224
1949,"Giving up, Giving In",Streetlight Manifesto,1,spotify:track:3eIf5Jj7LlnBipsHICqWgN,0.299,99.347,0.000289,0.363,169027,0.945,0.000877,7,0.166,-2.993,0.135
1950,Axel F,Crazy Frog,1,spotify:track:0Bo5fjMtTfCD8vHGebivqc,0.786,138.045,0.279,0.86,168880,0.907,0.693,2,0.0648,-3.321,0.0407
1951,Uptown Funk (feat. Bruno Mars),Mark Ronson,1,spotify:track:1oP75mIKhxUPbdYadfKAts,0.935,115.017,0.00974,0.85,270933,0.67,8.11E-05,0,0.0228,-5.327,0.0908
1952,Cadillac,MORGENSHTERN,1,spotify:track:3aVNCtmLR9BSgFALSySejF,0.673,105.022,0.0117,0.957,177609,0.743,0.257,2,0.0994,-3.931,0.0611
1953,Патамушка,Мэвл,1,spotify:track:1kNQ1V2NHMkYzLvHZDOUbX,0.882,148.059,0.0494,0.902,138838,0.853,4.98E-06,7,0.0717,-4.608,0.131
1954,Миллион алых роз,Alla Pugacheva,1,spotify:track:6hZKMAiaIepVtAtgFKm4xt,0.736,79.661,0.815,0.543,353733,0.445,0.000127,0,0.135,-13.126,0.0598
1955,Advokatskiy val's,Juliy Kim,1,spotify:track:4fEqqtoYULBP4BKdQkwhqE,0.342,163.716,0.935,0.568,142786,0.0742,0,8,0.108,-17.657,0.365
1956,Russkie plachi,Aleksandr Galich,1,spotify:track:5ZOJlldtpM6gHh9fmOtx1Z,0.387,83.01,0.878,0.643,377909,0.0938,0,2,0.162,-15.036,0.484
1957,Письмо в деревню,Владимир Высоцкий,1,spotify:track:1vG00iuzMuqRuSELrRIZ0K,0.682,114.195,0.953,0.721,151347,0.351,3.30E-05,1,0.104,-7.568,0.521
1958,"Akh, Nadja, Naden'ka",Bulat Okudzhava,1,spotify:track:5LMwGKFQ3mL77Jq83Qpe4r,0.649,130.08,0.91,0.63,98124,0.162,0,10,0.109,-18.353,0.0775
1959,Батилиман,Juriy Kukin,1,spotify:track:5VCryqv3b52V0kPfSiTxs1,0.872,103.49,0.549,0.665,67067,0.169,0,6,0.11,-15.054,0.436
1960,Песня о друге,Владимир Высоцкий,1,spotify:track:100UKo9pbBTKElCVNJzPe7,0.548,196.89,0.989,0.608,109947,0.282,1.99E-06,8,0.0992,-9.481,0.315
1961,Mistletoe And Holly,Frank Sinatra,1,spotify:track:6zPuGWyVD5hY1on54zcKdE,0.305,109.933,0.868,0.54,139400,0.127,0,9,0.0723,-13.266,0.0428
1962,Vladimiru Vysotskomu,Boris Vakhnjuk,1,spotify:track:11PGYNrIrpVIm8U0RmbQMr,0.322,127.84,0.954,0.656,136067,0.0493,0,9,0.107,-21.257,0.317
1963,"Akh, telega ty moja",Aleksandr Sukhanov,1,spotify:track:2vyAJ58tTV8asuotXJQt6B,0.413,99.031,0.921,0.564,197014,0.168,0,6,0.0666,-13.149,0.0397
1964,"Тот, который не стрелял",Владимир Высоцкий,1,spotify:track:43pXu57QWWg7FR6OTXvLsK,0.746,120.957,0.87,0.687,166320,0.514,1.47E-05,1,0.109,-8.582,0.185
1965,Гренада,Mikael Tariverdiev,1,spotify:track:2tXIY8XvmSsjpb9UFoHeOa,0.522,88.129,0.836,0.601,168040,0.225,0,11,0.107,-15.33,0.0663
1966,Домбайский Вальс,Yuri Vizbor,1,spotify:track:2tzrmfe6wOc0zjPIFvXrVN,0.586,88.952,0.814,0.515,126587,0.368,1.89E-05,9,0.11,-7.022,0.301
1967,Esli u vas netu teti,Sergey Sterkin,1,spotify:track:0qhQQ2RxvfuiHVEnHA2k7N,0.643,125.168,0.884,0.528,193214,0.247,0,0,0.129,-8.341,0.0636
1968,Galochke (Галочке),Juriy Kukin,1,spotify:track:10QiRFAln8GksTkqDA7cCl,0.812,119.901,0.398,0.616,84200,0.416,0,2,0.281,-12.029,0.145
1969,Никого не будет в доме,Sergey Nikitin,1,spotify:track:34k3sRkyTwr7AfpuW9bdN5,0.512,82.872,0.871,0.711,141061,0.0433,0.000394,11,0.105,-28.603,0.0752
1970,Posvjascenie I. Odoevtsevoy,Aleksandr Dulov,1,spotify:track:0Mw3AisooIKTQlCqcMZtMo,0.267,70.302,0.921,0.419,78631,0.0832,0.0161,7,0.1,-22.219,0.0918
1971,Freedom Is Free,Chicano Batman,1,spotify:track:0OlYoowCJeDHbNRKsqt9Ox,0.923,119.576,0.445,0.604,244000,0.692,0.00019,2,0.058,-3.112,0.0522
1972,Walking Away,Streetlight Manifesto,1,spotify:track:0307xUlr5KLea0WjFsn9bc,0.725,136.561,0.0126,0.504,250800,0.886,0.00202,10,0.129,-2.431,0.144
1973,Famous,Kanye West,1,spotify:track:19a3JfW8BQwqHWUMbcqSx8,0.409,173.935,0.0711,0.465,196040,0.735,0,6,0.0975,-3.715,0.117
1974,Lady Killers (feat. Hoodie Allen),G-Eazy,1,spotify:track:4HnPZXkx15Y5hfBWh9vtQL,0.548,145.947,0.00193,0.394,249401,0.771,0,3,0.114,-6.873,0.29
1975,"When They Fight, They Fight",Generationals,1,spotify:track:0zqmyB1prgGGiOS10sjH8A,0.966,119.756,0.242,0.755,200213,0.898,0.000145,11,0.144,-2.051,0.0323
1976,Drunken Lullabies,Flogging Molly,1,spotify:track:7vX5yphSQ7Drut4moiuIXv,0.861,155.991,0.00152,0.386,230640,0.966,0.0248,7,0.0791,-4.258,0.0716
1977,Fabulous,Sharpay Evans,1,spotify:track:6jyXQ8HGI7ikECGA0670uo,0.703,131.996,0.233,0.827,180693,0.761,0,8,0.0453,-5.185,0.138
1978,Call Me Maybe,Carly Rae Jepsen,1,spotify:track:6ol4ZSifr7r3Lb2a9L5ZAB,0.632,120.031,0.0109,0.783,193467,0.584,2.91E-06,7,0.108,-6.572,0.0409
1979,American Boy,Estelle,1,spotify:track:5ONMoRkrJ5lixfpHV6UUuB,0.512,117.932,0.171,0.727,284733,0.729,0,0,0.07,-2.99,0.326
1980,Stop It!,The Almost,1,spotify:track:0bWM6ktPa3gDyfBRRuxY93,0.407,158.001,5.10E-05,0.399,215933,0.922,0,7,0.124,-3.162,0.0529
1981,Southern Weather,The Almost,1,spotify:track:1TmQeJsndr5Yk5H2670T8k,0.488,173.876,2.85E-05,0.349,208880,0.963,0,2,0.37,-3.448,0.0791
1982,I Mostly Copy Other People,The Almost,1,spotify:track:4V5EzYD3hph8QSW9aiH3Kd,0.578,174.012,0.000291,0.427,202547,0.939,0,0,0.362,-3.919,0.0607
1983,Dirty And Left Out,The Almost,1,spotify:track:1SLJG1GJq87z1OKOn8YYNX,0.214,103.856,0.833,0.397,222360,0.407,2.72E-06,4,0.117,-7.147,0.0281
1984,Big Town,Quiet Houses,1,spotify:track:4qoL070OoNdmxocIkSTGmC,0.163,129.942,0.54,0.411,261171,0.311,0.00108,4,0.136,-10.352,0.0285
1985,Boe Zaah,Mac DeMarco,1,spotify:track:0F3CwOEeaEXmiEjuK6v95d,0.834,144.802,0.303,0.632,101465,0.679,0.911,8,0.264,-10.214,0.0619
1986,seasonal depression,mxmtoon,1,spotify:track:16vTdg4LWbLbgZ2uTrQcB8,0.381,155.825,0.704,0.582,156120,0.636,0,10,0.152,-5.408,0.081
1987,On My Mind (Jorja Smith X Preditah),Jorja Smith,1,spotify:track:1OxL1FWSEd7QmJoWLRP2NO,0.755,130.037,0.42,0.71,181510,0.662,0,10,0.0723,-5.947,0.175
1988,Rain Dance,Geese,1,spotify:track:7vAuvUggnyjtuAu77pfapf,0.401,98.377,0.00017,0.5,203122,0.942,0.000205,2,0.108,-4.644,0.0504
1989,Direct Address,Lucy Dacus,1,spotify:track:29SnIPhwHRk5XSeBWD9ynJ,0.15,140.032,0.0775,0.397,199537,0.397,0.179,2,0.153,-7.761,0.03
1990,Feliz Navidad,José Feliciano,1,spotify:track:4VhcprImmNyuoLlMkqgeRM,0.974,149.244,0.319,0.587,183670,0.698,0,2,0.0864,-6.863,0.0426
1991,Dreaming,Mac DeMarco,1,spotify:track:5LRzyLUOpeNZKZaIpj7SrF,0.14,163.451,0.00854,0.456,147324,0.571,0.0916,11,0.138,-8.384,0.0598
1992,First Place,Vulfpeck,1,spotify:track:33rnvpgII3u4LwzcicyTrb,0.583,92.255,0.308,0.656,197957,0.773,0.594,7,0.267,-10.383,0.0659
1993,Dean Town,Vulfpeck,1,spotify:track:1oOD1pV43cV9sHg97aBdLs,0.907,108.756,0.499,0.796,213303,0.608,0.887,11,0.0979,-10.936,0.041
1994,Little Black Submarines,The Black Keys,1,spotify:track:1PXsUXSM3LF2XNSkmIldPb,0.487,95.163,0.161,0.365,251267,0.466,6.68E-06,2,0.106,-7.514,0.0418
1995,Lonely Boy,The Black Keys,1,spotify:track:5G1sTBGbZT5o4PNRc75RKI,0.607,166.3,0.00417,0.356,193653,0.872,0.00975,2,0.0997,-7.837,0.068
1996,Slow It Down,The Lumineers,1,spotify:track:66nJBHV6WtQI3IiU6n8fY5,0.108,142.436,0.929,0.428,307000,0.064,0,1,0.0859,-14.42,0.0374
1997,Ho Hey,The Lumineers,1,spotify:track:0W4Kpfp1w2xkY3PrV714B7,0.353,79.936,0.794,0.685,163133,0.466,2.06E-06,0,0.0915,-9.074,0.0304
1998,South of the River,Tom Misch,1,spotify:track:5w3yxRRxy5pvZdUvBJF6ve,0.466,113.003,0.0957,0.845,269815,0.57,0.414,0,0.0813,-8.441,0.0802
1999,Lost in Paris,Tom Misch,1,spotify:track:6lxcWIvMQK3yezxwFfZcKZ,0.802,104.149,0.364,0.788,194023,0.711,2.07E-05,1,0.0838,-7.811,0.0597
2000,The Way You Look Tonight,Frank Sinatra,1,spotify:track:0elmUoU7eMPwZX1Mw1MnQo,0.587,132.234,0.798,0.622,202160,0.24,0,5,0.142,-14.067,0.0363
2001,Come Fly With Me - Remastered 1998,Frank Sinatra,1,spotify:track:4hHbeIIKO5Y5uLyIEbY9Gn,0.493,67.008,0.845,0.574,199093,0.338,0,6,0.165,-11.376,0.042
2002,Somethin' Stupid,Frank Sinatra,1,spotify:track:4feXcsElKIVsGwkbnTHAfV,0.544,207.356,0.736,0.257,162493,0.338,0,4,0.252,-12.902,0.0357
2003,"Theme From New York, New York",Frank Sinatra,1,spotify:track:3QksrtI9VFCBHWA4rgvcV8,0.576,107.469,0.282,0.408,206067,0.414,0,2,0.153,-11.083,0.0297
2004,Fly Me To The Moon (In Other Words),Frank Sinatra,1,spotify:track:1iZgzgmsFsi0deffe0rleB,0.25,117.91,0.461,0.612,149640,0.197,5.09E-06,5,0.0516,-14.878,0.0438
2005,Strangers In The Night,Frank Sinatra,1,spotify:track:74VR3AkGPhbYXnxcOYa16x,0.539,90.348,0.592,0.259,157867,0.473,0,5,0.201,-8.275,0.0295
2006,It's a New Day,Aer,1,spotify:track:10oNErRgxuE0mMUXrDdm1y,0.417,99.999,0.0274,0.84,258613,0.554,1.81E-06,1,0.0818,-7.303,0.0344
2007,Few Times,Aer,1,spotify:track:10oNErRgxuE0mMUXrDdm1y,0.417,99.999,0.0274,0.84,258613,0.554,1.81E-06,1,0.0818,-7.303,0.0344
2008,(If You Want) Trees,Aer,1,spotify:track:37lM4pUg5nR76qOhCIBtYY,0.737,89.995,0.0629,0.857,236139,0.691,0,10,0.0565,-6.092,0.182
2009,EAU,Kirouac,1,spotify:track:6pxZR7xBXvmHMi8Fdx2FwZ,0.607,114.979,0.0729,0.834,246261,0.449,0,0,0.0714,-6.992,0.0954
2010,Sun,Two Door Cinema Club,1,spotify:track:5saMo1BtSHW111VrurVHe8,0.595,96.967,0.00927,0.65,187720,0.528,0.000419,4,0.111,-5.642,0.0288
2011,Tenderly,Ella Fitzgerald,1,spotify:track:2U8D3hTpsgAGZBnNLSoAZQ,0.108,169.168,0.917,0.16,300040,0.127,0.00148,11,0.108,-18.374,0.0343
2012,Never Enough,Rex Orange County,1,spotify:track:2d1VRB0OXkwtMu0OKsxXDW,0.536,158.99,0.0124,0.511,298520,0.891,0,4,0.0912,-4.44,0.095
2013,Soundcheck,Catfish and the Bottlemen,1,spotify:track:60W7Co2AoP5VVG5Gwu6p5P,0.646,135.042,0.000995,0.602,261560,0.755,0.0799,2,0.412,-5.791,0.0397
2014,The Body Electric,Hurray For The Riff Raff,1,spotify:track:1A6YkvIoWHmc1Cjah2N7l0,0.525,91.708,0.881,0.643,169933,0.169,5.24E-05,10,0.101,-12.156,0.0288
2015,Treble Chair,Morning Teleportation,1,spotify:track:2hIMglkamH5fd6e0eByH22,0.654,146.633,0.00844,0.388,385147,0.844,0.00164,10,0.102,-4.201,0.0522
2016,Reptar Etc.,Walter Mitty and His Makeshift Orchestra,1,spotify:track:4jVDqzklmBDVhrr7jzqNry,0.669,110.313,0.00427,0.927,118703,0.372,0.000268,7,0.271,-6.236,0.0356
2017,I Think It's Going to Rain Today,Tom Odell,1,spotify:track:2o3iGAzNkjPG8oPDvNtMKK,0.139,99.583,0.88,0.339,174800,0.075,0.000815,9,0.105,-17.527,0.0383
2018,An Illustration of Loneliness (Sleepless In New York),Courtney Barnett,1,spotify:track:53xqX1UEEx4vQvwxTN5RCo,0.967,203.724,0.000126,0.517,190920,0.643,0.0201,0,0.157,-6.571,0.0315
2019,Daydream Electric Storm,Morning Teleportation,1,spotify:track:27ksqQVYHBZXHawkzC9wq8,0.679,137.357,0.879,0.51,134720,0.416,0.0934,11,0.251,-10.705,0.0346
2020,"Punk With an ""X""",Walter Mitty and His Makeshift Orchestra,1,spotify:track:3jY8jz57bWzrAAT4DUa7Sw,0.561,81.587,0.787,0.531,117493,0.501,1.35E-06,0,0.154,-6.577,0.119
2021,4 Seasons,Rex Orange County,1,spotify:track:3AbV3JF0bJAZXeHEJZfpke,0.17,123.922,0.217,0.505,301773,0.458,0,7,0.116,-7.87,0.0392
2022,Happiness,Rex Orange County,1,spotify:track:2rXVtoLBHuXcNB5DVfIc9p,0.197,105.645,0.734,0.399,279693,0.235,1.56E-06,5,0.161,-9.774,0.0334
2023,Rain Man,Rex Orange County,1,spotify:track:4Ozmbn4LIW5WVZhhHuk1Gp,0.321,86.598,0.988,0.389,44120,0.292,0.891,5,0.117,-9.636,0.0548
2024,Nothing,Rex Orange County,1,spotify:track:3rIKurK8njiyQvZQsSU6bl,0.378,77.923,0.346,0.725,293347,0.418,1.01E-06,9,0.0658,-8.799,0.0309
2025,Waiting Room,Rex Orange County,1,spotify:track:7LmkhaMCqsjppaYtAYhMaI,0.178,109.877,0.809,0.752,240347,0.345,5.24E-06,11,0.112,-8.992,0.0309
2026,Apricot Princess,Rex Orange County,1,spotify:track:28GbaBYFpYi1J61fXnGSfd,0.249,111.884,0.244,0.399,238480,0.468,0.000168,2,0.103,-8.646,0.0336
2027,Can't We Be Friends?,Ella Fitzgerald,1,spotify:track:0EQWDwhlcIwuMZHV86DN8c,0.571,111.126,0.678,0.673,228200,0.24,0,10,0.0959,-15.916,0.0596
2028,Floatin',Cool Company,1,spotify:track:1wcjFSpAOT4wXZmXSJ4tAB,0.821,97.918,0.688,0.81,188987,0.41,0,11,0.124,-6.087,0.2
2029,Cellular,King Krule,1,spotify:track:0p7oSAo7L1nPXxtGMH3BzW,0.32,132.666,0.135,0.636,179040,0.763,0.107,2,0.0595,-8.099,0.0441
2030,Hello Hello Hello,Remi Wolf,1,spotify:track:7wyocixufjDHTwxe6DkohE,0.788,172.962,0.103,0.685,172023,0.673,0,8,0.266,-8.219,0.152
2031,All Cleaned Up,The Orwells,1,spotify:track:3MiPsZFOfr582MNF9se1zs,0.966,126.018,0.0212,0.618,246720,0.717,0,0,0.362,-6.85,0.0293
2032,Cinco De Mayo Shit Show,Marietta,1,spotify:track:6Xaj8GsQdL80McMIBW9IzJ,0.403,137.861,0.0516,0.276,271339,0.637,0.0153,0,0.683,-8.904,0.0319
2033,Curly Q,Prince Daddy & the Hyena,1,spotify:track:2hbJJzgspJQ43mNOirnSyU,0.129,170.354,0.0202,0.341,257994,0.539,4.56E-05,1,0.102,-7.356,0.0342
2034,A Better Time to Meet,Adrianne Lenker,1,spotify:track:5qBdd2l8sQZe2270342ap7,0.289,173.162,0.907,0.437,188667,0.0447,0,3,0.119,-16.254,0.0505
2035,Winter Snakes,Joy Again,1,spotify:track:1gWSwn2otu4Y4bvprLLcs8,0.31,102.053,0.0719,0.262,202868,0.636,0.00259,3,0.211,-6.288,0.0374
2036,They Can't Take That Away From Me,Ella Fitzgerald,1,spotify:track:1V4NaFlrUCK49MXcdOcVeS,0.368,104.928,0.87,0.563,280000,0.136,0,3,0.106,-17.402,0.0683
2037,Under A Blanket Of Blue,Ella Fitzgerald,1,spotify:track:2U8D3hTpsgAGZBnNLSoAZQ,0.108,169.168,0.917,0.16,300040,0.127,0.00148,11,0.108,-18.374,0.0343
2038,You Know I'm No Good,Amy Winehouse,1,spotify:track:4zQuwW24dweWcaX0fEJkP2,0.734,103.383,0.0132,0.705,256947,0.806,0.00428,9,0.0701,-3.607,0.0309
2039,Outside with the Cuties,Frankie Cosmos,1,spotify:track:56J5dZ21WjuGKO3Z6LDIoc,0.158,85.72,0.689,0.524,154305,0.182,0.000106,9,0.16,-13.154,0.0637
2040,Left Handed Kisses,Andrew Bird,1,spotify:track:69zgVn6XO4OWlXaVobQNQt,0.24,96.543,0.266,0.425,194693,0.303,0,4,0.11,-9.117,0.0378
2041,Fireworks,Radiator Hospital,1,spotify:track:0QKibuCXiJoJauaftOrd83,0.393,69.149,0.958,0.351,128331,0.379,0.77,1,0.113,-8.772,0.0286
2042,Everybody Wants to Love You,Japanese Breakfast,1,spotify:track:3YufkKqsssZ8wt9T24ULSj,0.681,129.959,0.392,0.47,132632,0.877,0.144,7,0.308,-3.32,0.0354
